nama_hotel,kelurahan,kecamatan,bintang,jumlah_kamar,jumlah_tempat_tidur,tahun,bulan,wisman,wisnus,kmr,pax,rm_ava,okupansi
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2020,11,13,3.209,2.962,3.222,4140,"71,55"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2020,11,354,7.862,4.285,8.216,6000,"71,42"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2020,11,184,3.747,3.047,3.931,3660,"83,25"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2020,11,0,0,0,0,2400,"0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2020,11,98,3.998,2.942,4.096,4440,"66,26"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2020,11,0,0,0,0,3900,"0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2020,11,30,5.695,2.922,5.725,4500,"64,93"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2020,11,0,0,0,0,6900,"0,00"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2020,11,0,0,0,0,3480,"0,00"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2020,11,6,6.021,3.779,6.027,19890,"19,00"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2020,11,0,0,0,0,5460,"0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2020,11,0,3.948,1.974,3.948,2730,"72,31"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 3,155,205,2020,11,32,1.297,827,1.329,4650,"17,78"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2020,11,0,0,0,0,4500,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2020,11,0,0,0,0,5550,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2020,11,0,824,945,824,4620,"20,45"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2020,11,116,2.858,1.706,2.974,2970,"57,44"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2020,11,0,4.469,1.931,4.469,3270,"59,05"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2020,11,0,0,0,0,2190,"0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2020,11,0,0,0,0,3030,"0,00"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,27,37,2020,11,0,4.948,2.906,4.948,810,"358,77"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2020,11,124,250,210,374,2550,"8,24"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2020,11,15,2.834,2.869,2.849,4650,"61,70"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2020,11,0,0,0,0,2940,"0,00"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2020,11,0,1.322,1.396,1.322,4980,"28,03"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,30,43,2020,11,30,5.302,3.271,5.332,900,"363,44"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2020,11,116,2.450,2.193,2.566,2370,"92,53"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2020,11,0,1.503,991,1.503,4650,"21,31"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2020,11,0,0,0,0,1590,"0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2020,11,0,260,130,260,3990,"3,26"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2020,11,0,0,0,0,3360,"0,00"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2020,11,0,0,0,0,4650,"0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2020,11,0,920,524,920,3240,"16,17"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2020,11,0,824,945,824,4620,"20,45"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 2,73,73,2020,11,0,0,0,0,2190,"0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2020,11,0,0,0,0,2430,"0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2020,11,0,0,0,0,990,"0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,115,174,2020,11,45,1.417,1.462,1.462,3450,"42,38"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,35,42,2020,11,0,2.714,1.357,2.714,1050,"129,24"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2020,11,0,825,550,825,1500,"36,67"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2020,11,5,347,149,352,3030,"4,92"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,112,158,2020,11,31,79,110,110,3360,"3,27"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2020,11,0,0,0,0,1710,"0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2020,11,0,1.754,877,1.754,1140,"76,93"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2020,11,0,0,0,0,3360,"0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2020,11,0,104,52,104,1530,"3,40"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2020,11,0,0,0,0,2040,"0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2020,11,0,0,0,0,1230,"0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2020,11,0,0,0,0,4980,"0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2020,11,0,0,0,0,1050,"0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2020,11,0,0,0,0,1230,"0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2020,11,0,0,0,0,1320,"0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2020,11,0,0,0,0,1350,"0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,30,30,2020,11,0,584,315,584,900,"35,00"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2020,11,0,0,0,0,750,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2020,11,0,0,0,0,2220,"0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2020,11,0,0,0,0,2340,"0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2020,11,0,84,42,84,510,"8,24"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2020,11,0,189,189,189,930,"20,32"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2021,11,60,4.530,2.695,4.590,5430,"49,63"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2021,11,111,4.479,4.590,4.590,5940,"77,27"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2021,11,0,5.090,5.330,5.090,6450,"82,64"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2021,11,17,4.979,3.495,4.996,4140,"84,42"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2021,11,60,5.138,3.159,5.198,6000,"52,65"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2021,11,3,3.544,3.547,3.547,3660,"96,91"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2021,11,0,0,0,0,2400,"0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2021,11,81,5.129,3.446,5.210,4440,"77,61"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2021,11,0,0,0,0,3900,"0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2021,11,75,7.876,3.817,7.951,4500,"84,82"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2021,11,0,0,0,0,6900,"0,00"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2021,11,0,0,0,0,3480,"0,00"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2021,11,12,8.256,4.369,8.268,19890,"21,97"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2021,11,0,2.455,2.156,2.455,5460,"39,49"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2021,11,0,2.038,1.019,2.038,2730,"37,33"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 3,155,205,2021,11,0,1.701,36,1.701,4650,"0,77"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2021,11,0,0,0,0,4500,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2021,11,0,0,0,0,5550,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2021,11,0,0,0,0,4620,"0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2021,11,13,3.320,2.152,3.333,2970,"72,46"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2021,11,0,5.256,2.872,5.256,3270,"87,83"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2021,11,0,0,0,0,2190,"0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2021,11,2,1.076,811,1.078,3030,"26,77"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,27,37,2021,11,0,5.459,3.735,5.459,810,"461,11"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2021,11,66,274,167,340,2550,"6,55"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2021,11,9,3.988,3.997,3.997,4650,"85,96"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2021,11,0,0,0,0,2940,"0,00"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2021,11,0,0,0,0,4980,"0,00"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,30,43,2021,11,25,5.340,3.352,5.365,900,"372,44"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2021,11,0,3.120,2.575,3.120,2370,"108,65"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2021,11,0,1.692,1.191,1.692,4650,"25,61"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2021,11,0,0,0,0,1590,"0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2021,11,0,456,228,456,3990,"5,71"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,26,26,2021,11,0,477,466,477,780,"59,74"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2021,11,0,0,0,0,4650,"0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2021,11,0,1.328,914,1.328,3240,"28,21"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2021,11,0,0,0,0,4620,"0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2021,11,0,0,0,0,3360,"0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2021,11,0,0,0,0,2430,"0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2021,11,0,0,0,0,990,"0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,115,174,2021,11,0,1.510,1.510,1.510,3450,"43,77"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,35,42,2021,11,0,2.774,1.387,2.774,1050,"132,10"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2021,11,0,0,0,0,1500,"0,00"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2021,11,2,582,266,584,3030,"8,78"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,112,158,2021,11,31,90,121,121,3360,"3,60"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2021,11,0,0,0,0,1710,"0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2021,11,0,0,121,0,1140,"10,61"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2021,11,0,0,0,0,3360,"0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 2,51,57,2021,11,0,0,0,0,1530,"0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2021,11,0,0,0,0,2040,"0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2021,11,0,0,0,0,1230,"0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2021,11,0,0,0,0,4980,"0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2021,11,0,0,0,0,1050,"0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2021,11,0,0,0,0,1230,"0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2021,11,0,0,0,0,1320,"0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2021,11,0,0,0,0,1350,"0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,30,30,2021,11,0,1.316,677,1.316,900,"75,22"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2021,11,0,350,175,350,750,"23,33"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2021,11,0,0,0,0,2220,"0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2021,11,0,0,0,0,2340,"0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2021,11,0,72,36,72,510,"7,06"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2021,11,0,297,297,297,930,"31,94"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2022,11,0,0,2.695,0,5430,"49,63"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2022,11,110,4.969,4.590,5.079,5940,"77,27"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2022,11,16,5.682,5.330,5.698,6450,"82,64"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2022,11,0,0,0,0,4140,"0,00"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2022,11,0,0,0,0,6000,"0,00"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2022,11,35,3.850,3.885,3.885,3660,"106,15"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2022,11,0,0,0,0,2400,"0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2022,11,111,6.145,5.910,6.256,4440,"133,11"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2022,11,0,0,0,0,3900,"0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2022,11,136,7.617,3.788,7.753,4500,"84,18"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2022,11,82,3.500,6.493,3.582,6900,"94,10"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2022,11,0,0,0,0,3480,"0,00"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2022,11,0,0,0,0,19890,"0,00"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2022,11,0,0,0,0,5460,"0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2022,11,0,1.346,673,1.346,2730,"24,65"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 4,155,205,2022,11,0,0,0,0,4650,"0,00"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2022,11,0,0,0,0,4500,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2022,11,0,0,0,0,5550,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2022,11,0,0,0,0,4620,"0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2022,11,0,0,0,0,2970,"0,00"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2022,11,0,5.247,2.894,5.247,3270,"88,50"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2022,11,0,0,0,0,2190,"0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2022,11,2,1.426,1.037,1.428,3030,"34,22"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2022,11,9,4.350,3.824,4.359,4620,"82,77"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2022,11,9,4.350,836,4.359,2550,"32,78"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2022,11,12,3.902,3.914,3.914,4650,"84,17"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2022,11,0,0,0,0,2940,"0,00"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2022,11,0,0,0,0,4980,"0,00"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,170,2022,11,16,6.409,3.359,6.425,3450,"97,36"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2022,11,14,3.516,0,3.530,2370,"0,00"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2022,11,0,0,0,0,4650,"0,00"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2022,11,0,0,0,0,1590,"0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2022,11,0,0,0,0,3990,"0,00"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2022,11,0,0,0,0,3360,"0,00"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2022,11,0,0,0,0,4650,"0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2022,11,0,0,0,0,3240,"0,00"
HER HOTEL & TRADE CENTER,Gn. Samarinda,Balikpapan Utara,Bintang 3,154,200,2022,11,0,0,0,0,4620,"0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2022,11,0,0,0,0,3360,"0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2022,11,0,0,0,0,2430,"0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2022,11,0,0,0,0,990,"0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,30,43,2022,11,0,1.458,1.458,1.458,900,"162,00"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2022,11,0,2.668,1.334,2.668,1530,"87,19"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2022,11,0,0,0,0,1500,"0,00"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,101,119,2022,11,13,630,0,643,3030,"0,00"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Melati,38,40,2022,11,0,61,121,61,1140,"10,61"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2022,11,0,0,0,0,1710,"0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2022,11,0,0,121,0,1140,"10,61"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2022,11,0,0,0,0,3360,"0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2022,11,0,0,0,0,1530,"0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2022,11,0,0,0,0,2040,"0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2022,11,0,0,0,0,1230,"0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2022,11,0,0,0,0,4980,"0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2022,11,0,0,0,0,1050,"0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2022,11,0,0,0,0,1230,"0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2022,11,0,0,0,0,1320,"0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2022,11,0,0,0,0,1350,"0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2022,11,0,725,677,725,1350,"50,15"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2022,11,0,0,175,0,750,"23,33"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2022,11,0,0,0,0,2220,"0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2022,11,0,0,0,0,2340,"0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2022,11,0,0,36,0,510,"7,06"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,31,37,2022,11,0,354,297,354,930,"31,94"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,215,2023,11,0,0,0,0,5430,"0,00"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2023,11,110,4.969,5.080,5.079,5940,"85,52"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2023,11,16,5.682,5.773,5.698,6450,"89,50"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2023,11,0,0,0,0,4140,"0,00"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2023,11,0,0,0,0,6000,"0,00"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2023,11,35,3.850,4.245,3.885,3660,"115,98"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2023,11,0,0,4.242,0,2400,"176,75"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2023,11,111,6.145,3.793,6.256,4440,"85,43"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2023,11,0,0,0,0,3900,"0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2023,11,136,7.617,3.963,7.753,4500,"88,07"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2023,11,82,3.500,6.249,3.582,6900,"90,57"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2023,11,0,0,0,0,3480,"0,00"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2023,11,0,0,7.789,0,19890,"39,16"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2023,11,0,0,0,0,5460,"0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,112,166,2023,11,0,1.346,1.293,1.346,3360,"38,48"
ANDHIKA BAHTERA HOTEL,Marga Sari,Balikpapan Barat,Bintang 4,155,205,2023,11,0,0,0,0,4650,"0,00"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2023,11,0,0,0,0,4500,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2023,11,0,0,0,0,5550,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2023,11,0,0,0,0,4620,"0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2023,11,0,0,0,0,2970,"0,00"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,101,134,2023,11,0,5.247,2.846,5.247,3030,"93,93"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2023,11,0,0,0,0,2190,"0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,99,143,2023,11,2,1.426,861,1.428,2970,"28,99"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2023,11,9,4.350,2.743,4.359,4620,"59,37"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2023,11,9,4.350,1.831,4.359,2550,"71,80"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2023,11,12,3.902,3.966,3.914,4650,"85,29"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2023,11,0,0,0,0,2940,"0,00"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,112,172,2023,11,0,0,2.992,0,3360,"89,05"
