nama_hotel,kelurahan,kecamatan,bintang,jumlah_kamar,jumlah_tempat_tidur,tahun,bulan,wisman,wisnus,kmr,pax,rm_ava,okupansi
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2023,11,0,0,7.789,0,20553,"37,90"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2023,11,0,0,0,0,5642,"0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,112,166,2023,11,0,1.346,1.293,1.346,3472,"37,24"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2023,11,0,0,0,0,4650,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2023,11,0,0,0,0,5735,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2023,11,0,0,0,0,4774,"0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,78,143,2023,11,0,0,0,0,2418,"0,00"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,101,134,2023,11,0,5.247,2.846,5.247,3131,"90,90"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2023,11,0,0,0,0,2263,"0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,99,143,2023,11,2,1.426,861,1.428,3069,"28,05"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2023,11,9,4.350,2.743,4.359,4774,"57,46"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2023,11,9,4.350,1.831,4.359,2635,"69,49"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2023,11,12,3.902,3.966,3.914,4805,"82,54"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2023,11,0,0,0,0,3038,"0,00"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,112,172,2023,11,0,0,2.992,0,3472,"86,18"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,170,2023,11,16,6.409,3.303,6.425,3565,"92,65"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,90,123,2023,11,14,3.516,2.600,3.530,2790,"93,19"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2023,11,0,0,1.191,0,3317,"35,91"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2023,11,0,0,0,0,1643,"0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2023,11,0,0,0,0,4123,"0,00"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2023,11,0,0,0,0,3472,"0,00"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2023,11,0,0,0,0,4805,"0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2023,11,0,0,0,0,3348,"0,00"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2023,11,0,0,0,0,3472,"0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2023,11,0,0,0,0,2511,"0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2023,11,0,0,0,0,1023,"0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,50,58,2023,11,0,1.458,1.479,1.458,1550,"95,42"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2023,11,0,2.668,1.357,2.668,1581,"85,83"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2023,11,0,0,1.479,0,1550,"95,42"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,32,50,2023,11,13,630,474,643,992,"47,78"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Melati,38,40,2023,11,0,61,87,61,1178,"7,39"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2023,11,0,0,0,0,1767,"0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2023,11,0,0,0,0,1178,"0,00"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2023,11,0,0,0,0,3472,"0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2023,11,0,0,0,0,1581,"0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2023,11,0,0,0,0,2108,"0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2023,11,0,0,0,0,1271,"0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2023,11,0,0,0,0,5146,"0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2023,11,0,0,0,0,1085,"0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2023,11,0,0,0,0,1271,"0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2023,11,0,0,0,0,1364,"0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2023,11,0,0,0,0,1395,"0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2023,11,0,725,465,725,1395,"33,33"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2023,11,0,0,0,0,775,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2023,11,0,0,0,0,2294,"0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2023,11,0,0,0,0,2418,"0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2023,11,0,0,0,0,527,"0,00"
KHARISMA HOTEL,Marga Sari,Balikpapan Barat,Melati,8,8,2023,11,0,0,0,0,248,"0,00"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,25,27,2023,11,0,354,0,354,775,"0,00"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,215,2024,11,107,7.451,4.913,7.558,5611,"87,56"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2024,11,26,4.887,4.913,4.913,6138,"80,04"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2024,11,107,7.451,5.443,7.558,6665,"81,67"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2024,11,0,0,0,0,4278,"0,00"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2024,11,547,8.589,4.673,9.136,6200,"75,37"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2024,11,65,5.054,4.006,5.119,3782,"105,92"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,161,161,2024,11,82,9.888,4.833,9.970,4991,"96,83"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2024,11,118,5.459,3.463,5.577,4588,"75,48"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2024,11,8,6.122,3.172,6.130,4030,"78,71"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2024,11,252,8.082,3.509,8.334,4650,"75,46"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2024,11,420,5.269,5.689,5.689,7130,"79,79"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2024,11,0,1.388,694,1.388,3596,"19,30"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,346,346,2024,11,227,13.445,6.730,13.672,10726,"62,74"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2024,11,0,0,0,0,5642,"0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,112,166,2024,11,0,2.570,1.285,2.570,3472,"37,01"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2024,11,0,0,0,0,4650,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2024,11,0,0,0,0,5735,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2024,11,0,0,0,0,4774,"0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,78,143,2024,11,0,3.345,2.108,3.345,2418,"87,18"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,101,134,2024,11,0,4.892,2.578,4.892,3131,"82,34"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2024,11,0,0,0,0,2263,"0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,99,143,2024,11,0,2.656,1.681,2.656,3069,"54,77"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,154,187,2024,11,25,4.223,3.937,4.248,4774,"82,47"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2024,11,60,3.379,1.714,3.439,2635,"65,05"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2024,11,3,3.963,3.966,3.966,4805,"82,54"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2024,11,0,3.441,3.441,3.441,3038,"113,27"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,112,172,2024,11,61,2.634,2.695,2.695,3472,"77,62"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,170,2024,11,0,0,3.176,0,3565,"89,09"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,90,123,2024,11,4,3.367,2.040,3.371,2790,"73,12"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,107,171,2024,11,0,3.587,2.072,3.587,3317,"62,47"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2024,11,0,0,0,0,1643,"0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2024,11,0,466,233,466,4123,"5,65"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2024,11,0,488,436,488,3472,"12,56"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2024,11,0,820,444,820,4805,"9,24"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2024,11,0,1.570,785,1.570,3348,"23,45"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2024,11,0,0,0,0,3472,"0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2024,11,0,4.486,2.253,4.486,2511,"89,73"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,30,39,2024,11,0,484,680,484,930,"73,12"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,50,58,2024,11,17,1.387,1.404,1.404,1550,"90,58"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,56,2024,11,0,2.292,1.146,2.292,1581,"72,49"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2024,11,0,1.688,1.286,1.688,1550,"82,97"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,32,50,2024,11,5,1.084,567,1.089,992,"57,16"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,38,40,2024,11,0,84,84,84,1178,"7,13"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,57,76,2024,11,3,294,297,297,1767,"16,81"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,38,40,2024,11,0,0,0,0,1178,"0,00"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2024,11,0,0,0,0,3472,"0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,51,57,2024,11,0,840,590,840,1581,"37,32"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,68,68,2024,11,6,133,139,139,2108,"6,59"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,41,54,2024,11,0,0,0,0,1271,"0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2024,11,0,0,0,0,5146,"0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2024,11,0,0,0,0,1085,"0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2024,11,0,90,90,90,1271,"7,08"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2024,11,0,0,0,0,1364,"0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2024,11,0,0,0,0,1395,"0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,45,45,2024,11,0,2.146,1.032,2.146,1395,"73,98"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,25,25,2024,11,0,0,0,0,775,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,74,74,2024,11,0,0,0,0,2294,"0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,78,123,2024,11,0,0,0,0,2418,"0,00"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,17,29,2024,11,0,0,0,0,527,"0,00"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,25,27,2024,11,0,390,390,390,775,"50,32"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2019,12,72,3.597,2.180,3.669,5611,"38,85"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2019,12,337,4.489,4.489,4.826,6138,"73,13"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2019,12,337,4.489,5.367,4.826,6665,"80,53"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2019,12,47,4.778,3.054,4.825,4278,"71,39"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2019,12,581,4.925,30.027,5.506,6200,"484,31"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2019,12,24,2.426,2.751,2.450,3782,"72,74"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2019,12,0,0,0,0,2480,"0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2019,12,0,0,0,0,4588,"0,00"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2019,12,0,0,0,0,4030,"0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2019,12,0,0,0,0,4650,"0,00"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2019,12,285,5.616,5.324,5.901,7130,"74,67"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2019,12,6,1.489,707,1.495,3596,"19,66"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2019,12,390,79.058,5.528,79.448,20553,"26,90"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2019,12,0,0,0,0,5642,"0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2019,12,0,3.250,9.733,3.250,2821,"345,02"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2019,12,0,0,0,0,4650,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2019,12,99,3.707,0,3.806,5735,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2019,12,0,0,0,0,4774,"0,00"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,79,79,2019,12,251,3.855,2.118,4.106,2449,"86,48"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,101,159,2019,12,32,3.767,2.181,3.799,3131,"69,66"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2019,12,0,0,0,0,2263,"0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,99,143,2019,12,4,1.668,1.222,1.672,3069,"39,82"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2019,12,0,0,3.743,0,5146,"72,74"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2019,12,0,0,0,0,2635,"0,00"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2019,12,36,6.730,4.228,6.766,4805,"87,99"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,133,197,2019,12,59,3.597,3.625,3.656,4123,"87,92"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,112,172,2019,12,0,3.737,2.344,3.737,3472,"67,51"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,115,174,2019,12,7,3.763,3.399,3.770,3565,"95,34"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,98,98,2019,12,6,2.894,2.407,2.900,3038,"79,23"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,108,173,2019,12,0,0,0,0,3348,"0,00"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2019,12,0,0,0,0,1643,"0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,27,37,2019,12,0,302,151,302,837,"18,04"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,30,43,2019,12,0,551,440,551,930,"47,31"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2019,12,0,246,0,246,4805,"0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,109,159,2019,12,0,1.958,1.004,1.958,3379,"29,71"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 3,112,158,2019,12,0,0,0,0,3472,"0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2019,12,0,0,0,0,2511,"0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2019,12,0,0,0,0,1023,"0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,50,58,2019,12,22,1.471,1.493,1.493,1550,"96,32"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,51,57,2019,12,0,2.746,1.373,2.746,1581,"86,84"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,57,76,2019,12,0,1.732,2.356,1.732,1767,"133,33"
SEPINGGAN HOTEL,Sepinggan Raya,Balikpapan Selatan,Bintang 2,35,42,2019,12,10,1.004,415,1.014,1085,"38,25"
HAAI HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,38,40,2019,12,31,120,151,151,1178,"12,82"
CITY HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 2,73,73,2019,12,0,0,0,0,2263,"0,00"
MUTIARA INDAH HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,101,119,2019,12,0,2.406,1.203,2.406,3131,"38,42"
D'PRIMA MT HARYONO,Damai,Balikpapan Kota,Bintang 2,112,112,2019,12,0,0,0,0,3472,"0,00"
AIQO,Klandasan Ilir,Balikpapan Kota,Bintang 1,41,54,2019,12,0,0,0,0,1271,"0,00"
BINTANG HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,79,79,2019,12,0,0,0,0,2449,"0,00"
BANDARA CITA AMADANA HOTEL,Sepinggan,Balikpapan Selatan,Bintang 1,68,68,2019,12,0,0,0,0,2108,"0,00"
NUANSA INDAH HOTEL,Damai,Balikpapan Kota,Bintang 1,166,244,2019,12,3,3.930,0,3.933,5146,"0,00"
HOTEL HERLY,Damai,Balikpapan Selatan,Bintang 1,35,45,2019,12,0,750,0,750,1085,"0,00"
BANDARA INTERNATIONAL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 1,41,54,2019,12,0,0,0,0,1271,"0,00"
THE TANG HOTEL,Batu Ampar,Balikpapan Utara,Bintang 1,44,44,2019,12,0,0,0,0,1364,"0,00"
KEMALA BEACH RESORT,Prapatan,Balikpapan Selatan,Bintang 1,45,45,2019,12,0,0,0,0,1395,"0,00"
J- ICON HIP HOTEL,Damai Bahagia,Balikpapan Selatan,Melati,30,30,2019,12,2,1.372,374,1.374,930,"40,22"
SEJATI HOTEL,Damai,Balikpapan Selatan,Melati,11,13,2019,12,0,0,0,0,341,"0,00"
ATHAR 88,Sungai Nangka,Balikpapan Selatan,Melati,46,46,2019,12,0,0,0,0,1426,"0,00"
CITRA RASA NUSANTARA,Klandasan Ilir,Balikpapan Selatan,Melati,23,26,2019,12,0,225,110,225,713,"15,43"
ANDHIKA HOTEL,Marga Sari,Balikpapan Barat,Melati,42,42,2019,12,0,246,243,246,1302,"18,66"
MAHAKAM HOTEL,Karang Rejo,Balikpapan Tengah,Melati,25,27,2019,12,0,350,350,350,775,"45,16"
GRAND SENYIUR HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,181,221,2020,12,174,3.840,4.007,4.014,5611,"71,41"
NOVOTEL HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 5,198,267,2020,12,199,4.178,4.377,4.377,6138,"71,31"
GRAND JATRA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 5,215,296,2020,12,37,5.413,4.400,5.450,6665,"66,02"
FOUR POINS,Sepinggan Raya,Balikpapan Selatan,Bintang 4,138,168,2020,12,9,3.702,3.265,3.711,4278,"76,32"
PLATINUM HOTEL,Graha Indah,Balikpapan Utara,Bintang 4,200,312,2020,12,506,7.668,4.340,8.174,6200,"70,00"
BLUE SKY,Marga Sari,Balikpapan Barat,Bintang 4,122,140,2020,12,240,4.603,4.059,4.843,3782,"107,32"
PENTACITY HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,80,90,2020,12,0,0,0,0,2480,"0,00"
GRAND TJKORO,Sepinggan Raya,Balikpapan Selatan,Bintang 4,148,224,2020,12,231,4.541,3.274,4.772,4588,"71,36"
HORISON ULTIMA,Sepinggan,Balikpapan Selatan,Bintang 4,130,130,2020,12,0,0,0,0,4030,"0,00"
GOLDEN TULIP HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2020,12,77,5.552,3.294,5.629,4650,"70,84"
SWISS BELL HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,230,350,2020,12,0,1.520,3.761,1.520,7130,"52,75"
GRAND TIGA MUSTIKA HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 4,116,196,2020,12,0,0,0,0,3596,"0,00"
ASTARA HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 4,663,673,2020,12,6,7.701,4.438,7.707,20553,"21,59"
MENARA BAHTERA,Klandasan Ilir,Balikpapan Kota,Bintang 4,182,252,2020,12,0,0,0,0,5642,"0,00"
THE NEW BENAKUTAI,Klandasan Ilir,Balikpapan Kota,Bintang 4,91,136,2020,12,0,0,0,0,2821,"0,00"
GRAND TAN HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 4,150,255,2020,12,0,0,0,0,4650,"0,00"
LE GRANDEUR HOTEL,DAMAI,Balikpapan Selatan,Bintang 4,185,200,2020,12,0,0,0,0,5735,"0,00"
HER HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,154,200,2020,12,0,1.966,1.593,1.966,4774,"33,37"
QUEST HOTEL,Damai Bahagia,Balikpapan Selatan,Bintang 3,99,143,2020,12,72,3.189,1.767,3.261,3069,"57,58"
NEO+ HOTEL,Gn. Sari Ulu,Balikpapan Tengah,Bintang 3,109,159,2020,12,0,4.657,2.671,4.657,3379,"79,05"
D'PRIMA HOTEL,Damai,Balikpapan Selatan,Bintang 3,73,73,2020,12,0,0,0,0,2263,"0,00"
PACIFIC HOTEL,Gn. sari Ilir,Balikpapan Tengah,Bintang 3,101,159,2020,12,0,0,0,0,3131,"0,00"
WHIZ PRIME HOTEL,Damai,Balikpapan Kota,Bintang 3,27,37,2020,12,0,5.610,3.178,5.610,837,"379,69"
BDI TOWN HOUSE,Gn. Bahagia,Balikpapan Selatan,Bintang 3,85,170,2020,12,124,590,357,714,2635,"13,55"
IBIS HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2020,12,2,3.697,3.699,3.699,4805,"76,98"
SWISS BELL INN,Damai,Balikpapan Kota,Bintang 3,98,98,2020,12,0,1.520,1.243,1.520,3038,"40,92"
ZURICH HOTEL,Damai,Balikpapan Kota,Bintang 3,166,166,2020,12,0,2.993,1.708,2.993,5146,"33,19"
MAX ONE,Damai,Balikpapan Selatan,Bintang 3,30,43,2020,12,27,5.551,3.345,5.578,930,"359,68"
HORISON SAGITA,Klandasan Ilir,Balikpapan Kota,Bintang 3,79,79,2020,12,66,2.694,2.557,2.760,2449,"104,41"
MEGA LESTARI HOTEL,Klandasan Ulu,Balikpapan Kota,Bintang 3,155,237,2020,12,0,1.285,917,1.285,4805,"19,08"
BEST INN,Gn. Bahagia,Balikpapan Selatan,Bintang 3,53,72,2020,12,0,0,0,0,1643,"0,00"
THE STAR HILL,Damai Bahagia,Balikpapan Selatan,Bintang 3,133,197,2020,12,0,418,209,418,4123,"5,07"
ROYAL SUITE HOTEL,Sepinggan,Balikpapan Selatan,Bintang 3,112,172,2020,12,0,434,325,434,3472,"9,36"
ADHIKA BAHTERA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,155,205,2020,12,0,0,0,0,4805,"0,00"
MIRAMA HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 3,108,173,2020,12,0,1.274,662,1.274,3348,"19,77"
FAVE HOTEL,Damai,Balikpapan Selatan,Bintang 2,73,73,2020,12,0,0,0,0,2263,"0,00"
D'PRIMA RUKO BANDAR,Klandasan Ulu,Balikpapan Kota,Bintang 3,81,81,2020,12,0,0,0,0,2511,"0,00"
THE POINT HOTEL,Damai,Balikpapan Selatan,Bintang 2,33,33,2020,12,0,0,0,0,1023,"0,00"
MIDTOWN XPRESS,Damai,Balikpapan Kota,Bintang 2,115,174,2020,12,0,1.526,1.526,1.526,3565,"42,81"
SEVENSIX HOTEL,Gn. Bahagia,Balikpapan Selatan,Bintang 2,35,42,2020,12,0,2.776,1.388,2.776,1085,"127,93"
BUANA LESTARI HOTEL,Klandasan Ilir,Balikpapan Kota,Bintang 2,50,58,2020,12,0,1.018,703,1.018,1550,"45,35"
